# Constructed from biom file
#OTU ID	SRR11851974	SRR11851975	SRR11851978	SRR11851989	SRR11852000	SRR11852011	SRR11852022	SRR11852033	SRR11852036	SRR11852037	SRR11852038	SRR11852039	SRR11852040	SRR11852041	SRR11852042	SRR11852043	SRR11852044	SRR11852045
33cfa9b2662e6e27631449a3aa7465ec	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	13.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e53708676351391f236ac4235a8f1afc	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e2a3bd8031dfd89995c8cecbc13f17a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
6658e48037a2ef7e777837fc950a7f21	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a79e301766ba3856335c36bc8f9b0015	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6884d870395eebb1d965fbbed588ef56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
2c45be60042084c73a176a725fe7bffc	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a90671f1d84d6be0d38d87b2a8f4a71d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de5f3ef1ec6ff03fcf90bdc042207fcf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
83e9b178e433ccd565fbb2d0737b221b	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52bebaeb58e8273fcbe0e47b6fc1ca50	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d169039d8b2f7ce53aa040ecd1b78c9	28.0	0.0	48.0	0.0	0.0	0.0	0.0	30.0	0.0	36.0	33.0	0.0	0.0	0.0	36.0	40.0	31.0	34.0
251818dca4be010b77d75fd33f95d6e9	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
9060245195a88cd039029ae1a7dd4153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
2433651ea073bce55861c8d770331b3a	16.0	13.0	35.0	0.0	15.0	11.0	25.0	8.0	25.0	16.0	12.0	0.0	21.0	38.0	23.0	28.0	15.0	18.0
394f7101181ec0fee89ac3078a3ce680	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
181ceb557d925555337f8785086aaa17	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de7b80fa496f1a1dc23d54bff5bf7f4f	0.0	18.0	35.0	0.0	0.0	25.0	37.0	0.0	0.0	20.0	23.0	0.0	17.0	24.0	0.0	0.0	0.0	0.0
0e7f4bbfdd7b616cef7d8991d34e9c07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
f5d92369dd26c3a8b0c0204fbc9e0586	18.0	0.0	43.0	0.0	0.0	17.0	28.0	0.0	23.0	0.0	0.0	0.0	31.0	37.0	14.0	0.0	23.0	0.0
8923453fded67fc3a54ee100fb4c4d9d	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca8c9cde9184b89a5125fe627203a651	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
9fa3923451fe58e6591606f5f358399a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
aef16ba6bbbab6d94a15b6eb3d779db3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
9f577727c4d54e79d339ce016f75302c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f244814ec35726909553c1d29f35d4a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3058fae6aab6e60b452f0fda1bd9a947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f7011a491dc595c92e10656bd4c5d04	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	3.0
cbb1a3083f2fed225506624b5f0d69bc	40.0	25.0	68.0	35.0	39.0	46.0	33.0	17.0	18.0	0.0	32.0	33.0	41.0	41.0	30.0	55.0	0.0	30.0
dbeda47c139f724b4f1004f388b376d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
0e6ba0fab1a1fc44912f68958052c903	37.0	0.0	52.0	32.0	44.0	57.0	48.0	0.0	48.0	34.0	23.0	23.0	50.0	33.0	0.0	50.0	28.0	0.0
35e9b9c947cced359aeb0fef674302a7	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293b3862b9d94e0641fd4364ab788065	77.0	19.0	0.0	119.0	9.0	180.0	47.0	36.0	25.0	0.0	47.0	12.0	100.0	23.0	29.0	24.0	12.0	52.0
fd84fa27a32a19612cdf8240fae67b2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
c07d5998838af66ff70a50f3210636e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
289d8bee0dc19368471ff6056c3eb537	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b53f4366da66b3137852ae60096e9aa6	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5025303aeae47cc4fe114dd6cac829b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1aabaf8abaf7c53277c40ccfa95eeeb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	14.0	12.0	14.0	0.0	0.0
87ec8a306f7550643cc4050ab6f576f4	20.0	11.0	55.0	34.0	14.0	14.0	22.0	24.0	37.0	25.0	11.0	27.0	38.0	38.0	16.0	59.0	0.0	24.0
a952883fa09317a9b8744f1d9f9e4fa1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178936780b3c63599d272fae7be8e15c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
3e085b8fa7d1d0b3ac51c57e54402ba7	446.0	151.0	466.0	390.0	195.0	261.0	385.0	81.0	366.0	202.0	283.0	171.0	323.0	303.0	320.0	401.0	76.0	129.0
3def34831e84d881fa641975bc845b18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1815cb7502ee5218845e555cc7288948	30.0	22.0	43.0	32.0	34.0	51.0	24.0	25.0	37.0	0.0	24.0	0.0	45.0	48.0	0.0	25.0	11.0	23.0
664eff43795a5cfa6ed1c6783eb42726	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664652d5a56d1aff0f5bb520e54d095d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
73450e0955860c5acaabb5706037e029	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb7515d819922c6251ef5a558f79ec1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
c2c719f2c4e485aec9a098d822d84e88	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d6f19363fa2be3a0ce4011c1c8f37d2	21.0	0.0	0.0	30.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	19.0	0.0	0.0
3ffdcec1003c1a7b6f2ffa37839ad4f0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df10af82629bfc77ae7cba630565c338	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79a50fe80c6cce8be06496325120fb50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
e544a0c2c159b64dba2dabd2e1503a7c	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ebdbc7f1caa17cdee9a58c0afdec20e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3642f744af378a50502352fc1ea68338	32.0	0.0	73.0	0.0	0.0	0.0	0.0	86.0	30.0	0.0	34.0	0.0	84.0	60.0	53.0	0.0	0.0	0.0
657e94bb761ea5b2e7829f56fd9de90f	46.0	0.0	70.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	59.0	0.0	23.0
2513a17e41176ba833ae1061fc96294c	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ccc418c9e5684bd1c4f38a0e335ed7c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
c9f2fc87b5895c36662a2b090896ca2b	78.0	0.0	73.0	80.0	34.0	31.0	58.0	44.0	64.0	48.0	42.0	53.0	92.0	112.0	58.0	86.0	0.0	31.0
e53c082d43ce21b8bcc1debfdc521e69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
98e00f4493157004444556f239cceff8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
686c6068425de871b7548ef71e5629e1	0.0	0.0	0.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6119a5abb0e29f059d198244e66dcc6a	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158dada9c67c0810db45cb6a64b44120	0.0	0.0	15.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
0ce504c5157e7b0b5bad5437d477579d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
80201b44d17da6f80f2442ada2b3b934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
94f6b50daa6d1230dd1780dd6a6d196c	0.0	0.0	0.0	0.0	131.0	76.0	120.0	0.0	0.0	0.0	0.0	24.0	79.0	0.0	0.0	0.0	0.0	0.0
136a1b96addef25fafc006583cf6d7bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
41d4f48f4d462d8a9d6f0d2709ffed4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	42.0	0.0	0.0
df3520e9798555b06a62f8abf8b91a0b	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce0186e777f26c303ac9db5c62543403	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c40894c66022db659dc895d1d98239e4	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6efe6bd5ffe9f59174b8df97925e4de6	75.0	32.0	141.0	81.0	82.0	135.0	102.0	65.0	58.0	0.0	0.0	0.0	116.0	110.0	76.0	95.0	45.0	37.0
5ab440aeac45fc69cd4edafe6c1e3a1e	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99df7fc2052aa863e70a72a2b3d79a2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87c782093f97124b67f63dd712a6a406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1b44d899a2d0173ad1773745d5f22c5a	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
14ac1e834b08e2c858394f37fd329162	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710b81467ab22cce7815d7670a974655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
244bc89a856d05a3989caa66d7576745	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	58.0	0.0	0.0
b3415e5788a7e06b84fc8290bdc6990d	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	17.0	6.0	6.0	2.0	4.0	1.0	12.0	0.0	0.0	0.0
83f439ee9693e412f9a88c47b5ae426e	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71bf9593cceabd0a47913347f131efb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19a2eff452477fa7318b22ea5138e197	16.0	0.0	0.0	30.0	9.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	21.0	18.0	29.0	0.0	0.0
b90ffa3f96b0ce0e3ba27c0de3d242e4	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ee8fb539b8c05b2a25836f483c5c085	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	15.0	0.0	0.0	22.0	21.0	0.0	0.0	0.0	0.0
0d85c8e629891a2c4e685f0087bcc0be	0.0	0.0	0.0	12.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	20.0	39.0	27.0	0.0	13.0	12.0	0.0
fc4e43738f13f305250f64583a176009	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85bb138281f61f447a8bc084cbffb1a9	26.0	0.0	43.0	50.0	56.0	32.0	40.0	21.0	45.0	40.0	41.0	15.0	61.0	37.0	57.0	43.0	31.0	32.0
b099c2fdea5ce0c101c689d34b759c1c	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d62210be885606978ad8f3f174fdd609	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
80e719ea95262e72325850866f783f6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
fed2f6cacdeb8f78d9bb19bd40fcbbb6	48.0	19.0	61.0	49.0	37.0	44.0	42.0	20.0	50.0	25.0	28.0	19.0	61.0	42.0	31.0	49.0	0.0	25.0
b2c89aa0198fedd60fc00664a1243177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
965b58b2c8d181918136ba8c4a96b0ac	25.0	0.0	30.0	28.0	0.0	0.0	19.0	0.0	30.0	0.0	28.0	0.0	37.0	33.0	40.0	37.0	0.0	22.0
ed4e99d51a40adade592b76a873861e5	49.0	37.0	113.0	74.0	108.0	78.0	91.0	58.0	72.0	72.0	59.0	50.0	99.0	84.0	68.0	90.0	28.0	37.0
b779a66f7b7c06820937f0072408228f	0.0	0.0	20.0	16.0	0.0	9.0	0.0	21.0	30.0	17.0	18.0	11.0	26.0	25.0	10.0	26.0	16.0	12.0
38c611eeda8e6fd09f1c643ce650ef80	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd983ff521a14cce99ba3e478b5c976b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
36672ca367899e9d8c1272d67a6514de	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d0dce41a7e62740cae7a9b3b73260296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
b1d23caef7cf4da1bd3d468d105de6c7	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
627d0c55b7903a2269c54e3a2c1f9593	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a8ccb9d4385e76bdd717dd2bae89750	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fc54f67a9cebced6afd469ac0fea5ce	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c41fff040c23fdfa6331ec78cda968a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422e47de29ff780f527737d3590858a	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c0b8d0c9faf183078e3956a17762942	166.0	65.0	168.0	181.0	136.0	138.0	138.0	75.0	155.0	100.0	120.0	81.0	190.0	155.0	106.0	193.0	59.0	69.0
2cdb344ed398cc0ff41902e2a21dc940	0.0	0.0	18.0	7.0	39.0	26.0	64.0	17.0	7.0	0.0	0.0	13.0	22.0	21.0	12.0	13.0	7.0	6.0
a8dfc5916268405be8e508b71433ffd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	118.0	0.0	0.0	0.0	0.0
d7ea0a291b2752403bd3ec630e25b7f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0
87c2819e6043d21b4d7a21a2123a6497	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3707dc08f37f6dd64661220eb45244cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
863e7b4e93d1d00ec6441facab68c0d1	32.0	0.0	32.0	30.0	0.0	19.0	17.0	20.0	54.0	20.0	14.0	9.0	22.0	34.0	21.0	37.0	8.0	17.0
9e84665b9a2568c2112e9588814fb49e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0321b56df6905b7f5af458110d164a3f	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568c6580102d0e0fa2c5f11101b7a00a	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8cddee4bf463b641818ced6e12734af9	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
1d27c8d8ca5a14f7e57c4340d787e18c	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f14143bfa67b9c8ca502472a3b87f84	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7952976fc640be8464211e54977ba899	41.0	33.0	23.0	43.0	44.0	27.0	44.0	33.0	16.0	29.0	18.0	14.0	18.0	10.0	12.0	28.0	11.0	12.0
852b2dc8d17e5d2ee41f8927ee12b65d	148.0	30.0	56.0	66.0	12.0	71.0	155.0	40.0	50.0	51.0	37.0	20.0	121.0	115.0	110.0	81.0	29.0	27.0
e2ae4066bfae74db9fc7a883427e83cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
9b5ca9f5db2e3c4b438c3d4867a59d17	15.0	0.0	0.0	15.0	0.0	8.0	17.0	5.0	10.0	0.0	0.0	0.0	16.0	10.0	8.0	10.0	8.0	6.0
0978936d8a958c93481e40e01972473e	0.0	9.0	12.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	10.0	0.0	0.0	11.0	0.0	18.0	0.0	0.0
3d58e6bd52c20e85b0621a85a7ee6daa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
54e88582e5106c866ac15c8f3d6be6db	0.0	0.0	0.0	17.0	16.0	13.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	13.0
1ec9ebb491e5ef4d95e824f68bbb1cd6	57.0	23.0	69.0	59.0	50.0	34.0	80.0	34.0	54.0	35.0	48.0	25.0	74.0	55.0	46.0	75.0	16.0	27.0
ca93d6370fd66b6566df0c6462231a8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad5c4bf14c9a9cb7ab192da5cf232845	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6bc8f95d78ef7194079a69d65837578	0.0	0.0	28.0	0.0	0.0	32.0	25.0	18.0	0.0	15.0	0.0	6.0	31.0	0.0	13.0	0.0	0.0	0.0
ab0fe97f8375e4d09724b4e2a79e59c6	0.0	0.0	0.0	0.0	28.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acbe963417250256100dc74140734a35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0
b27e62840825775492918e92e9071a9c	8.0	6.0	0.0	0.0	9.0	33.0	52.0	20.0	4.0	0.0	0.0	0.0	15.0	24.0	34.0	0.0	0.0	0.0
00fa5c21b218d9d6315ff9e334587815	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	11.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
11509a8c526d725b02adfce69dc6c7fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
723a8d9c1c3155e359ddcd8b2cc9f2ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56df67623588fb1cfdc1aa76ce999c20	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94e7a89226bd8dde3bb142f2f5ec1b6f	19.0	0.0	38.0	14.0	155.0	66.0	106.0	178.0	17.0	0.0	0.0	0.0	72.0	45.0	62.0	0.0	193.0	145.0
b567ce1f4c64650dd6b82ec02bef60b6	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41311b1a30e527c0eb972769ffa7f7e3	0.0	8.0	16.0	0.0	24.0	0.0	19.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
6a94df3da8e5a3f0346e7b92ba4018c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dadec01e3455c628736bf0985958a224	0.0	0.0	0.0	8.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
ac2266aeec50295e97918571240c9af7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754c9b1a4fceda574f613ef8c1cd4e71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
