# Constructed from biom file
#OTU ID	SRR23373543	SRR23373544	SRR23373545	SRR23373546	SRR23373547	SRR23373548	SRR23373555	SRR23373566	SRR23373575	SRR23373576	SRR23373577	SRR23373578
44e4b0e91c56013b45ab5ebd86deadcb	0.0	14.0	0.0	0.0	13.0	17.0	12.0	0.0	0.0	11.0	0.0	0.0
489bba52c07eff81d9494ff059eb2546	2.0	0.0	4.0	4.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	5.0
c5c20d53902170c669817fe3ec20d8b4	0.0	13.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3cd450ecb0ddd9b63b5e2f082699db4	28.0	19.0	17.0	0.0	0.0	0.0	14.0	27.0	27.0	23.0	20.0	11.0
97e6ab5e2216bdc7d4a0ce3851789550	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
4a9256c3c546961181ce1e9662f6fe80	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62b1e9f79929accbcda8deeb92775aa4	0.0	4.0	7.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	0.0	5.0
c712817420232152c1cd58d93ac58c03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
6c7bdbb9b1203d43d77dc2fd3192ee1f	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
db2f69f9d489327da306cecedeb783f5	0.0	0.0	0.0	6.0	0.0	3.0	5.0	0.0	0.0	0.0	3.0	0.0
101ab1c0cf819a3e48e09b3356bb6f3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
e07cab74ad970188b1f14b26c919d64c	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
081ffcd2adb7780aa7c8a504009fbfb8	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b313b9c3e7bcd7ece14b8979c221292	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4877081e5a216bc4e88c4e3a3ffc5688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
8ba3f83cef7bd897a9c131f7bca1df86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
9923298232b51c8d75c3ff28b886a257	9.0	3.0	0.0	9.0	0.0	8.0	0.0	8.0	5.0	9.0	0.0	0.0
20cf6ebd5868e82c7e9dc25730550cdc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
645154f761c22649b73cf3381e3e04aa	69.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
81b526b9f11102f1982e0b1299f1b5ce	0.0	0.0	12.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0
4aa7c635b67e9bcbc35b3c346cca2255	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	3.0
24b38011864b451d46dd39ff93d93954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
668db00250908b84ac960ca6e4af76c4	6.0	0.0	0.0	8.0	0.0	6.0	0.0	11.0	12.0	11.0	8.0	6.0
0bca50d81d84f5567018575672bf52ea	0.0	10.0	19.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	12.0
688ae5b12f79db62333b4518f29c97c0	10.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
92b758a4ee3f2e49d6dc05e6e01d837c	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b9df034761d4b17029c14b5d605fa25	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
47f796a1bab34cda06da325e6a8ce548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
30c8f5936a63ca3a7612fad3788cd4ca	27.0	49.0	59.0	48.0	36.0	43.0	0.0	61.0	0.0	0.0	33.0	61.0
6e2927c187f08c38bc5717179da9a3e8	10.0	11.0	9.0	17.0	8.0	18.0	11.0	29.0	7.0	12.0	22.0	19.0
e3a68c1ea6b7195c000c2c8c64f24e2f	41.0	0.0	38.0	32.0	27.0	21.0	20.0	40.0	31.0	27.0	30.0	26.0
b37116110c1cd1e6c30acca1c9e9eb3b	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
383c2510dc1c9a53016d7306b9673153	0.0	31.0	63.0	0.0	28.0	35.0	53.0	40.0	25.0	36.0	0.0	44.0
b8421298cddb3b0ef436bd84b3e289e2	7.0	10.0	8.0	0.0	0.0	12.0	7.0	14.0	21.0	0.0	0.0	7.0
07155d961aea72ab502375b13ea42c76	16.0	27.0	14.0	55.0	16.0	57.0	0.0	31.0	27.0	16.0	21.0	34.0
df2f26a975fd10e87235de9095941413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
1b8736d8b8f5c532248337525ecf07ce	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
9f5b5b96f5a85fd27e58b35224493b83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
581f9a6233af547851d367b7d5f01373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
848f6b0acd08643a3bd438f7fe147746	0.0	0.0	0.0	13.0	0.0	0.0	20.0	21.0	0.0	0.0	0.0	0.0
3ae1436e2a84114717c0b88b76babff9	0.0	0.0	0.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff8d8a2e29d43d9893b386db9477f4a6	41.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21ea6a06bc49a6ee1f1c7a2c851dde8e	0.0	5.0	0.0	12.0	0.0	0.0	0.0	0.0	10.0	2.0	5.0	0.0
f444b1a2a1e131ee90133518bd01a1d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
6a80108488fa17d8df29521a59c2c4f5	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c146f6b24b5315eff3f6da1c4dd3b02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
c0f1efd28e2ac632b9821285c77fe072	15.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
d051dcd8b222cc3558cd0eb0ab4dcf4c	4.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
4325f026361ec707c07e7eab35df05a5	16.0	31.0	28.0	50.0	23.0	44.0	24.0	34.0	26.0	42.0	42.0	27.0
73b1c1abbd5cd479044835ed08f8d24a	0.0	9.0	10.0	24.0	12.0	9.0	7.0	6.0	0.0	16.0	12.0	16.0
5d4516abbd2f40aa95aa108e47299591	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05a65c4583f19e799d89d8c8ce9c4c76	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
6f445eb804a56835530b7c0b69bc4de8	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e47ca493afe28128426aacea63e9e834	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0972c1eeb77345f9f3e4ad926221e892	0.0	53.0	0.0	26.0	0.0	0.0	52.0	0.0	67.0	0.0	28.0	0.0
10b890326e2b0b15509aefb95d0d6b79	0.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0
3c93b5454b440d3605fad1333315a836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0
5d4d5588e520efd9eb5fc217a2afb60f	0.0	0.0	0.0	31.0	18.0	28.0	0.0	30.0	0.0	0.0	23.0	19.0
a8d7c5365a9465e6df5384fe8072c506	67.0	64.0	81.0	122.0	75.0	70.0	53.0	74.0	102.0	77.0	72.0	81.0
29a8fe848f4684b8986952d62a26d1de	0.0	0.0	7.0	10.0	0.0	10.0	9.0	10.0	0.0	0.0	0.0	0.0
dc2622cc7360b2b0177c40ba0ea6833c	0.0	0.0	0.0	9.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
abfb4a86c71641c175b24eaab0162201	0.0	0.0	8.0	0.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	0.0
97799dda1295dd7c922e8293795140ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
2b597c9549ac8918b897b8dbd9072e27	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e378c4f7ae0a6c2488bce75b18d95665	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6cb63098ce7418fc99b5cdefc050bfeb	13.0	0.0	0.0	0.0	11.0	0.0	0.0	25.0	0.0	0.0	17.0	14.0
d4d5f0459e43faee932a716061d2032c	15.0	16.0	10.0	11.0	11.0	19.0	7.0	13.0	0.0	28.0	7.0	16.0
e4b21e4eec2610857149b85c54fb2e44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
ddf60b9e1369aa05e00017b1f1adf4d1	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
7402c6fd98e177d4694261a9dd23eac6	0.0	0.0	0.0	0.0	0.0	12.0	8.0	0.0	0.0	7.0	0.0	0.0
aeb376b0004d1d70ab5d6d4a97648637	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2370b8c120b07bf43e7c9af5435a5f8d	28.0	29.0	26.0	73.0	37.0	33.0	36.0	58.0	60.0	31.0	56.0	54.0
e3b6d4b9fbbf806a4e70802f58fd9fb5	277.0	423.0	425.0	606.0	336.0	504.0	369.0	475.0	415.0	524.0	368.0	475.0
a4baa7239ccfd981cf8d18c71fe363b3	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ebf2e5e5f6483e8db38a9cfa42fcbb56	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ceec2a9f38b8737a9f1fdc6b7dac8158	11.0	19.0	0.0	20.0	7.0	0.0	13.0	17.0	23.0	0.0	0.0	0.0
a509cecf30ac8a5a81bfb39bb35f037b	21.0	44.0	50.0	54.0	46.0	47.0	39.0	50.0	37.0	59.0	35.0	40.0
da8ec37be9b823e3777bcd96381ffd5e	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a96d125df89f3d5c1d15bf2c51009c88	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa60cabc52c99c39ca6ba8448cc1e34a	45.0	44.0	35.0	67.0	53.0	62.0	39.0	51.0	52.0	83.0	33.0	51.0
dd1fb347123b25df5673d7c7edb16f24	0.0	3.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	8.0
b3b3f62c59995cd557300edcb0f4ce25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
cf1539ede34fd5c9280731c275cd59d4	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	5.0	7.0	0.0	0.0
6d9e32a18f5ba118b6e3af9c01b65267	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
b9861e7dbc716e79b8eb4c50c01ca2da	0.0	13.0	0.0	0.0	0.0	0.0	0.0	21.0	20.0	21.0	0.0	0.0
ae1fe3619884ef6678775bf57c7b5bbb	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf89144a9733f0e30776a1807874efae	0.0	12.0	16.0	18.0	0.0	15.0	0.0	10.0	16.0	17.0	0.0	12.0
9e97c8e2f07b7d5e397313b3be1b5496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
ae5b0fe4b1898c25d2c2cb56b5ef23f1	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
243073247f56a4c4231f971a3f8a1a7a	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
e0ec37e5cc7db2adfd781fd9f84e8985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
f109e812ea7d9ee899c028ba2a652421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
d3f0ac4a724c880d3996a191c26972c3	0.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0
6793a2387f4e94d4e356fbe87fa1398c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ca7a5270aa94e173087fc34030438cdc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
ce62e9aa3ae141b2737474ba8a1e9ce8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
fb877d5fc2c9ec4bd9d9a163fa05486e	11.0	0.0	0.0	20.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
e3a9708d171b37710f463d484f8da285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
cefaed29c117ac9d652e3dbbed6c6a88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
70b75b83842de8d9a4b91c22f9146f8d	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
8b2b5a2cfd551d398c5ae65f22271372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
bac25141349b52ed8728fa68556e5c81	12.0	11.0	0.0	12.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
d15bd1dcb9de71d7452648673a59f5b8	0.0	16.0	17.0	78.0	87.0	0.0	0.0	27.0	32.0	0.0	0.0	24.0
964f34907444dd43ed504b24f3687ff3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	59.0
2ff9cee55ab41b44c2cb3299c2f06049	0.0	22.0	29.0	28.0	0.0	27.0	0.0	25.0	0.0	19.0	22.0	37.0
d3c80a9f23715370b5b4cdd8d64ff8d4	10.0	16.0	19.0	13.0	12.0	19.0	5.0	22.0	24.0	27.0	11.0	10.0
09aef7f63dfb9ce6ce5a8fc236729041	25.0	30.0	33.0	43.0	30.0	36.0	30.0	29.0	27.0	33.0	31.0	33.0
1bdad0b4f050c7cbdd63f50b2e03fba7	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b161262553c01bebb5afe11f8117a73	0.0	0.0	0.0	12.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0
16755c933a748ace08060c94a32ed405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
f91d38e2ca5e1d523fa1401211a4835f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5447387f2e042b426b272866c391f08d	58.0	54.0	74.0	129.0	75.0	100.0	52.0	89.0	89.0	105.0	83.0	67.0
d19e83a3fe31e4e73be63d33b218d78c	0.0	15.0	32.0	22.0	18.0	28.0	0.0	36.0	19.0	17.0	25.0	27.0
3442921d9d6f1a1f36bafe1269dee566	0.0	8.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
209ef7fba6b8b34140d94887ae96fa74	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8f64099026ffffde7cd2c6aa4642240	0.0	0.0	0.0	0.0	0.0	46.0	0.0	52.0	0.0	0.0	0.0	0.0
9b6011ec97e6fceba9811f844cff8039	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15cd986bbbd282b2469cfd38af6faa56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
1f7275b5e378a29f925add0237307ba4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
ae6638d0450f38cf84800690158e6d04	0.0	23.0	20.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
1c81dcf2acf4995b72503e80de951853	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab7705a232719b90a4afbc8357c78002	16.0	11.0	19.0	22.0	10.0	23.0	18.0	29.0	19.0	15.0	24.0	21.0
b8063a854c878f59567ab7b27ee023c5	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
57fd586097e65a73ed53c5c8cfdf74f4	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
905f3cfeca448184002746aa1169498a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
6c43ee77d6d84152b2347127fb493368	48.0	0.0	0.0	0.0	97.0	12.0	0.0	0.0	0.0	64.0	0.0	0.0
daa07d985a5c9f9a2900be456842474a	0.0	22.0	18.0	0.0	0.0	41.0	0.0	16.0	29.0	21.0	16.0	16.0
00c905253e84aab5042613bcc22d568c	0.0	21.0	56.0	30.0	46.0	25.0	0.0	27.0	0.0	0.0	0.0	34.0
43acebab4b3b9b9374874756a46f0cf5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
49d554668a4839d7c7f749babb8794ad	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669cda6f460d16c3300effbe68688e77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
5f4675aef7a181d462a4060fda967cfd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
ab08164d80b4a431acb231356947b3f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	3.0	0.0	0.0
f0cc6a522cd1482d987dc93f7c2b95ac	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
8afbe2cc2777e81872b69b995853fb9e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
404c6d4c3322d6882793a5d81ea01469	0.0	0.0	9.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	17.0	0.0
faa8c4f5e23590a0fa494e1eb9d9c7d9	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbf891b81810bae2731119f803bdd6e6	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4635d52f5f09863d7462e0ffaf0871eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0
0808fdf5a7ca966fc1a60393691bb308	12.0	18.0	11.0	0.0	15.0	16.0	8.0	24.0	14.0	24.0	21.0	23.0
327b6e4fd1da2c1eacba4719283be275	9.0	10.0	15.0	20.0	9.0	14.0	0.0	27.0	13.0	12.0	13.0	14.0
2d66d59115e5f8c6d716f72f4fc26f23	160.0	154.0	236.0	278.0	180.0	162.0	170.0	191.0	157.0	161.0	216.0	125.0
059ec1a45b15b84cf0d912a22fc4340a	43.0	0.0	0.0	26.0	96.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0
c013aa7459986300f2af4a643ceb64ba	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43c331b97e2081e9cf22ae055ed8a775	19.0	20.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	21.0
86901d76c767a35ccceb4ad583a246f6	0.0	0.0	40.0	48.0	0.0	38.0	0.0	42.0	0.0	60.0	42.0	47.0
10c6662255f340370d6b6a1d1f56663b	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fddeb11df5a0d188cccbe45909625d7	11.0	12.0	23.0	23.0	13.0	25.0	12.0	15.0	13.0	37.0	10.0	10.0
ce9f07fcf4551d71347508e882a5b3eb	36.0	45.0	72.0	44.0	55.0	52.0	50.0	77.0	50.0	52.0	62.0	68.0
dec3547f5f7f4f2e4b218b6825a6eace	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85e17a90ecb0a9713571b924ff4debb4	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c00738b92821fc018be17f73d63eea7	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d564c6f40e76866de2c3cdc260bad6a	0.0	0.0	13.0	0.0	15.0	0.0	11.0	0.0	0.0	0.0	14.0	0.0
775bfd99827255a9b79a92a3aed3795d	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
f08687b968a743f552ef11f568b4e770	0.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
a7dca76e3e38422ce6ad2557dfc7cf5b	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
25cc975a810be6ceec5078f0befe4473	0.0	19.0	0.0	17.0	15.0	21.0	10.0	33.0	28.0	21.0	15.0	16.0
fc084830ba189b325df632ed96304d23	0.0	0.0	43.0	0.0	17.0	25.0	0.0	25.0	0.0	0.0	0.0	0.0
ec0b4eae7a9fbf1e7bd27446a74b6319	0.0	12.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0
6e37f714cad6a105520a45c6bdb13dbd	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
5f2252639415109da6e0def5707ae59a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
94eab99f8f9fe1ef994b8e7c68ca610e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
94f08e2cdd5f8e8fb66e91170fac4d3d	0.0	0.0	21.0	27.0	0.0	23.0	14.0	21.0	24.0	0.0	19.0	0.0
b9c87eab5e091d6a6f7fc1820e3d8391	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0
33d124742a965125ea8856534f16186f	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
1e09ab93bb0305c62f858103170f2508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
b3016cd3ae0e90ecdb84cdd2128930c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
49e801a1f59d9671a3d103d9b801f201	76.0	0.0	0.0	10.0	204.0	25.0	0.0	33.0	0.0	122.0	0.0	30.0
4192bcc4b4b76fc0711145152f2c601b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
c39f8c80aba4e3a544cb3ce9f0cd4e2b	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e20b3c1ae0cf495dd1788e7aa3ded0fa	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47d680fe705b26ee3be4ee86dcc98f73	0.0	0.0	5.0	7.0	5.0	7.0	0.0	8.0	9.0	23.0	0.0	0.0
aee0dacb66bb3b44e8986f3859fd19d6	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30ee4e9163e86b1c4c755cc82f14c4da	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
cbed8d73f431fff17be2248ef4bac517	7.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	12.0	0.0	0.0
15d56c1957f615a428b92ab2d5f3e1ee	29.0	25.0	54.0	38.0	39.0	22.0	23.0	47.0	32.0	55.0	28.0	39.0
048bf5b3f6fd0473ca38d42bd273f7e5	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	27.0	0.0	0.0
2dcbe99125ef525750f99afd4b777128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
32d1cf5151284481294b8f21fb52596a	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d45b487d7fbe20275dfc7f0bb4a773e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
2e5850d05cead1c86b30a7bffb632823	27.0	39.0	48.0	64.0	33.0	45.0	34.0	46.0	35.0	42.0	26.0	30.0
f2f7909309387cfca709c132b7ba0b7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
61870519229795069b433a074564a1a6	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d95764bee74ee08631bcc96b41f5a2d	0.0	0.0	19.0	27.0	0.0	22.0	18.0	25.0	0.0	0.0	23.0	0.0
04bfa26b3209850428c4ae09b1d4f4b8	13.0	0.0	13.0	21.0	20.0	21.0	13.0	19.0	20.0	28.0	19.0	28.0
ee66ef59e7a610392c6d46ed668bfb03	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
8c6da3be13bde351a1d68cc0400b42b8	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02168ccfc210ea506756c782dda04d73	22.0	14.0	37.0	41.0	35.0	40.0	24.0	33.0	24.0	26.0	46.0	23.0
19f9f30d5492ed1f3f968da3d20389b1	0.0	5.0	11.0	11.0	18.0	22.0	13.0	11.0	14.0	11.0	13.0	14.0
6b90d109f4e84decd87709c329b6881a	0.0	6.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	9.0	0.0	17.0
ebf971fc1c14784eecc5d1de265a9a71	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	17.0	0.0
c089ea2ff41e257e5e249ae79de18f05	34.0	78.0	68.0	119.0	52.0	103.0	61.0	87.0	79.0	55.0	74.0	96.0
9e243f7a7f171c4f83c1bafd2e4956b4	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96b786989b4e37b05e30da9d379ec057	26.0	28.0	34.0	51.0	36.0	40.0	32.0	36.0	32.0	26.0	38.0	24.0
2cfd095f225150d0f9d4638de103a681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
9e934a835fc5276f0c4ed7142a3e4f6f	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bbf7a202a5819e0d0a576c7daf0871a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
